Unnamed: 0,index,adj neg air pressure raw,adj neg air pressure,current alarm mode,cont air counts raw,cont air counts,makeup wtr cond down raw,makeup wtr cond down,makeup wtr cond up raw,makeup wtr cond up,makeup wtr temp down,makeup wtr temp down raw,makeup wtr temp up,makeup wtr temp up raw,DAS health index,0-15 channel error,16-31 channel error status,error detection status 2,card temperature 2,error detection status 3,card temperature 3,error detection status 4,card temperature 4,error detection status 5,card temperature 5,fc positioning 10V supply,fiss-active-state,fiss-position,mag-current,mag-current-raw,mstat,nfd-1-cps,nfd-1cps-raw,nfd-1-cr,nfd-1-cr-raw,nfd-2-cr,nfd-2-cr-raw,nfd-2-log,nfd-2-log-raw,nfd-3-pwr,nfd-3-pwr-raw,nfd-3-pwr-rng,nfd-4-flux,nfd-4-flux-raw,ram-con-lvl,rom-con-lvl-raw,ram-pool-lvl,ram-pool-lvl-raw,ram-wtr-lvl,ram-wtr-lvl-raw,rcs-scram-rel-q,rcs-scram-st-q,rr-active-state,rr-position,rtpbtempa_00,rtpbtempb_00,rtpctempa_00,rtpctempb_00,rtphactcnta_00,rtphactcntb_00,src-active-state,src-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position,ack-button,manual-scram
0.002000066668888963,0.1966171158655182,0.9455528521221951,0.8813559322033899,1.0,0.9085714285714286,0.9817691301504251,0.9859506113641813,0.9730078304928605,0.9289847672538507,0.8763886831580506,0.9627010553030878,0.9803930877326246,0.9722300047186506,0.9855162821927005,1.0,0.0,0.0,0.0,0.8396624472573839,0.0,0.8455284552845529,0.0,0.8524590163934427,0.0,0.8438818565400843,1.0,0.0,0.007132194393763476,0.9875040769732552,0.9872531218734946,1.0,1.218139534883721e-07,0.31108952324017336,0.3689368719081548,0.6767155310962839,0.8092146546314621,0.9406505742383605,1.3254037927142397e-07,0.21385838212042216,1.2312223205832053e-06,0.5166357586996837,1.0,0.0008542787880068235,0.3317326798251424,0.31126279863481227,0.8230242948896958,0.0011849993029415867,0.29610027185026583,0.42190016103059585,0.8381622695280453,0.0,0.0,0.0,0.00015156398074020689,0.8333333333333334,0.8620689655172413,0.8837209302325582,0.8809523809523809,0.7222222222222222,0.0,0.0,0.0801639344262295,0.0,0.00041339330462457813,0.0,0.0003125718035393064,0.0,0.0
0.0020334011133704456,0.19665184773548205,0.9455528521221951,0.8813559322033899,1.0,0.9074285714285715,0.9816056245912361,0.9859026612323183,0.9729157070474437,0.9288571185431026,0.8761664938527626,0.9609801773661167,0.9794910748195976,0.972679751091188,0.9857560788451393,1.0,0.0,0.0,0.0,0.8396624472573839,0.0,0.8455284552845529,0.0,0.8524590163934427,0.0,0.8396624472573839,1.0,0.0,0.0067175319290097854,0.9874670135800273,0.9872160669952199,1.0,1.2384011627906977e-07,0.31181188661385945,0.3722452112047956,0.6784201042224711,0.8096732152338659,0.9407881163606355,1.3254037927142397e-07,0.21383701551215756,1.2312223205832053e-06,0.5170448347332824,1.0,0.00080674550150258,0.33169956285600743,0.25483503981797495,0.7927254956716001,0.0012430875040661741,0.3006471479779633,0.41626409017713367,0.8355714840882594,0.0,0.0,0.0,0.00014996857041662615,0.8333333333333334,0.8620689655172413,0.8837209302325582,0.8809523809523809,0.8333333333333333,0.0,0.0,0.0801639344262295,0.0,0.0004070088520435036,0.0,0.00032085185131518207,0.0,0.0
0.0020667355578519284,0.19668657960544594,0.9452825087861584,0.8804143126177025,1.0,0.9085714285714286,0.9818508829300197,0.9856629105730041,0.9724550898203594,0.9288571185431026,0.8761664938527626,0.966876715003091,0.9826243828332701,0.9732069128229327,0.9860438348280658,1.0,0.0,0.0,0.0,0.8396624472573839,0.0,0.8455284552845529,0.0,0.8524590163934427,0.0,0.8438818565400843,1.0,0.0,0.006634599436059048,0.9874243906778154,0.9871790121169451,1.0,1.2432267441860464e-07,0.31196134110496687,0.36999471080551327,0.6772512540787999,0.8134382391272869,0.9419572243999725,1.3254037927142397e-07,0.21383701551215756,1.2312223205832053e-06,0.5160085087814988,1.0,0.0008212695612677656,0.3317326798251424,0.2875995449374289,0.8111211951968724,0.0011501463822668342,0.2925156975485361,0.3977455716586151,0.8269787123796365,0.0,0.0,0.0,0.00014837316009304454,0.8333333333333334,0.8620689655172413,0.8837209302325582,0.8809523809523809,0.7777777777777777,0.0,0.0,0.0801639344262295,0.0,0.0004117971914793095,0.0,0.0003105017915953375,0.0,0.0
0.002100070002333411,0.19672131147540983,0.944741822114085,0.8794726930320151,1.0,0.9074285714285715,0.9816056245912361,0.9857588108367298,0.9726393367111931,0.9290273168240999,0.8764627462598134,0.9697834079890674,0.9841435624762629,0.9728050902441903,0.9858040381756269,1.0,0.0,0.0,0.0,0.8396624472573839,0.0,0.8455284552845529,0.0,0.8524590163934427,0.0,0.8438818565400843,1.0,0.0,0.0069663294078620005,0.9873873272845876,0.9871419572386705,1.0,1.2274418604651163e-07,0.31141334130423953,0.36583595200315283,0.6751570642380558,0.8109764927354347,0.9412007427274603,1.3254037927142397e-07,0.21385838212042216,1.2312223205832053e-06,0.5150812697720083,1.0,0.0008305121447547018,0.3317326798251424,0.23663253697383388,0.7814507120915947,0.0011385287420419164,0.29152933817691923,0.3639291465378422,0.8106567641089857,0.0,0.0,0.0,0.00015315939106378806,0.8333333333333334,0.8620689655172413,0.8837209302325582,0.8809523809523809,0.7777777777777777,0.0,0.0,0.0801639344262295,0.0,0.00041020107833404087,0.0,0.0003084317796513686,0.0,0.0
0.002133404446814894,0.1967560433453737,0.9436063801027305,0.8775894538606404,1.0,0.9108571428571428,0.9821778940483976,0.9859026612323183,0.9729157070474437,0.9289847672538507,0.8763886831580506,0.967046633622918,0.9827193315609571,0.9724180134481539,0.985612200853676,1.0,0.0,0.0,0.0,0.8396624472573839,0.0,0.8455284552845529,0.0,0.8524590163934427,0.0,0.8438818565400843,1.0,0.0,0.007215126886714215,0.9873502638913598,0.9871049023603957,1.0,1.236075581395349e-07,0.3117122502864545,0.3753565020793795,0.680027273170019,0.815224211999807,0.9425073928890724,1.3254037927142397e-07,0.21385838212042216,1.2312223205832053e-06,0.517317552089015,1.0,0.0008701232168415715,0.33176579679427737,0.22275312855517634,0.7723052220050265,0.0010223523397927415,0.28029446435874616,0.4677938808373591,0.8574636210544497,0.0,0.0,0.0,0.0001467777497694638,0.8333333333333334,0.8620689655172413,0.8837209302325582,0.8809523809523809,0.7777777777777777,0.0,0.0,0.0801639344262295,0.0,0.00041498941776984687,0.0,0.00031464181548327536,0.0,0.0
0.0021667388912963766,0.19679077521533758,0.9433360367666936,0.876647834274953,1.0,0.9085714285714286,0.9818508829300197,0.985998561496044,0.9730999539382774,0.9289847672538507,0.8763886831580506,0.9632758863786727,0.9807254082795291,0.9719387755102042,0.9853724042012374,1.0,0.0,0.0,0.0,0.8396624472573839,0.0,0.8455284552845529,0.0,0.8524590163934427,0.0,0.8438818565400843,1.0,0.0,0.007132194393763476,0.9873187600071162,0.9870863749212584,1.0,1.2929941860465114e-07,0.3136800677527027,0.3839644068323948,0.6844104612087858,0.8131003523676208,0.941888453338835,1.3254037927142397e-07,0.21385838212042216,1.2312223205832053e-06,0.5168266608486964,1.0,0.0008727639549806962,0.33176579679427737,0.19567690557451647,0.7527576096062553,0.0010223523397927415,0.28072750018043163,0.45974235104669886,0.8541819594973876,0.0,0.0,0.0,0.00015315939106378806,0.8333333333333334,0.8620689655172413,0.8837209302325582,0.8809523809523809,0.7777777777777777,0.0,0.0,0.0801639344262295,0.0,0.0004181816440603841,0.0,0.00031671182742724424,0.0,0.0
0.0022000733357778594,0.19682550708530144,0.9428494187618275,0.8757062146892656,1.0,0.9074285714285715,0.9816056245912361,0.9857108607048668,0.9725472132657763,0.9288571185431026,0.8761664938527626,0.9605391120125233,0.9793011773642235,0.9721452164680902,0.9854683228622129,1.0,0.0,0.0,0.0,0.8396624472573839,0.0,0.8455284552845529,0.0,0.8524590163934427,0.0,0.8438818565400843,1.0,0.0,0.007132194393763476,0.9872854029532112,0.9870307926038463,1.0,1.2815697674418604e-07,0.31328152244308277,0.3781670348360869,0.6814396337602883,0.8172515325578028,0.943195103500447,1.3267239160137558e-07,0.21390111533695141,1.2312223205832053e-06,0.517753899858187,1.0,0.0009004917054415049,0.33176579679427737,0.34744027303754266,0.8397444847807876,0.0008945582973186487,0.2670146991603917,0.3969404186795491,0.8268059933503175,0.0,0.0,0.0,0.00014996857041662615,0.8333333333333334,0.8620689655172413,0.8837209302325582,0.8809523809523809,0.7777777777777777,0.0,0.0,0.0801639344262295,0.0,0.000405412738898235,0.0,0.0003125718035393064,0.0,0.0
0.002233407780259342,0.19686023895526533,0.9427412814274129,0.8757062146892656,1.0,0.9108571428571428,0.9822596468279922,0.9856629105730041,0.9724550898203594,0.9288145689728533,0.8760924307509999,0.964671388235124,0.981437523737182,0.9728014037985138,0.9858040381756269,1.0,0.0,0.0,0.0,0.8396624472573839,0.0,0.8455284552845529,0.0,0.8524590163934427,0.0,0.8396624472573839,1.0,0.0,0.006468734450157571,0.9872427800509993,0.9869937377255716,1.0,1.2710174418604652e-07,0.31293279529716533,0.3775862605394979,0.6811474212243706,0.8153690206110924,0.9425761639502098,1.3267239160137558e-07,0.21387974872868679,1.2312223205832053e-06,0.517535725973601,1.0,0.0009440638847370616,0.33179891376341236,0.3524459613196815,0.8418737782742252,0.0009061759375435662,0.26824163398850054,0.5056360708534622,0.8722742778185586,0.0,0.0,0.0,0.00015475480138736923,0.8333333333333334,0.8620689655172413,0.8837209302325582,0.8809523809523809,0.7777777777777777,0.0,0.0,0.0801639344262295,0.0,0.0004117971914793095,0.0,0.0003125718035393064,0.0,0.0
0.002266742224740825,0.19689497082522922,0.9427412814274129,0.8757062146892656,1.0,0.9131428571428571,0.9825866579463701,0.9856629105730041,0.9724550898203594,0.9289422176836013,0.876314620056288,0.9693929566924437,0.9839061906570452,0.9730115312020763,0.9859479161670903,1.0,0.0,0.0,0.0,0.8396624472573839,0.0,0.8495934959349595,0.0,0.8524590163934427,0.0,0.8438818565400843,1.0,0.0,0.006054071985403881,0.9872112761667557,0.9869752102864342,1.0,1.3056395348837208e-07,0.31410352214417375,0.3818694709768417,0.683339015243754,0.8189651011246802,0.9436765009284095,1.3267239160137558e-07,0.21390111533695141,1.2312223205832053e-06,0.5169357477909894,1.0,0.0009414231465979371,0.33179891376341236,0.3583617747440273,0.8444917620776319,0.0008132348157442261,0.25659778189429117,0.4613526570048309,0.8550455546439829,0.0,0.0,0.0,0.00014837316009304454,0.8333333333333334,0.8620689655172413,0.8837209302325582,0.8809523809523809,0.7222222222222222,0.0,0.0,0.0801639344262295,0.0,0.0004117971914793095,0.0,0.00031671182742724424,0.0,0.0
0.0023000766692223076,0.19692970269519308,0.942470938091376,0.8747645951035782,1.0,0.9108571428571428,0.9820961412688031,0.9858547111004555,0.9728235836020268,0.9289847672538507,0.8763886831580506,0.9677696915796286,0.9830991264717055,0.972480683024655,0.9856601601841638,1.0,0.0,0.0,0.0,0.8396624472573839,0.0,0.8495934959349595,0.0,0.8524590163934427,0.0,0.8438818565400843,1.0,0.0,0.006634599436059048,0.9871742127735279,0.9869381554081595,1.0,1.2929651162790698e-07,0.3136800677527027,0.377752196052809,0.6812448254030098,0.8187237534392046,0.9436077298672719,1.3254037927142397e-07,0.21387974872868679,1.2312223205832053e-06,0.5164175848150976,1.0,0.0008727639549806962,0.33176579679427737,0.30967007963594995,0.8223261658754538,0.0008829406570937311,0.265306613419299,0.464573268921095,0.8564273068785354,0.0,0.0,0.0,0.00014837316009304454,0.8333333333333334,0.8620689655172413,0.8837209302325582,0.8809523809523809,0.7222222222222222,0.0,0.0,0.0801639344262295,0.0,0.0004117971914793095,0.0,0.00031464181548327536,0.0,0.0
